@relation housing_train_cleaned_excel_1c

@attribute sqfeet numeric
@attribute demand numeric
@attribute sqfeet_cleaned numeric

@data
1977,1,?
743,1,743
1420,1,?
889,1,889
743,1,743
1316,1,1316
1050,1,1050
1008,1,1008
1151,1,1151
889,1,889
708,1,708
743,1,743
931,1,931
1207,1,1207
1008,1,1008
1277,1,1277
889,1,889
889,1,889
728,1,728
620,1,620
743,1,743
1050,1,1050
560,1,?
743,1,743
1355,1,1355
759,1,759
900,1,900
1505,1,?
998,1,998
733,1,733
900,1,900
1008,1,1008
1160,1,1160
900,1,900
960,1,960
900,1,900
708,1,708
927,1,927
989,1,989
1791,1,?
1136,1,1136
760,1,760
700,1,700
1326,1,1326
759,1,759
1326,1,1326
759,1,759
1050,0,1050
966,1,966
750,1,750
730,1,730
1359,1,1359
821,1,821
708,1,708
1136,1,1136
1151,1,1151
918,1,918
1136,1,1136
1109,1,1109
925,1,925
759,1,759
693,1,693
925,1,925
650,1,650
1560,1,?
1271,1,1271
927,1,927
1050,1,1050
998,1,998
927,1,927
1300,1,1300
794,1,794
965,1,965
925,1,925
998,1,998
693,1,693
857,1,857
857,1,857
857,1,857
857,1,857
1008,1,1008
988,1,988
1008,1,1008
1160,1,1160
759,1,759
960,1,960
1008,1,1008
693,1,693
954,1,954
1304,1,1304
967,1,967
821,1,821
1292,1,1292
671,1,671
1560,1,?
1136,1,1136
693,1,693
1560,1,?
1560,1,?
1136,1,1136
1136,1,1136
708,1,708
708,1,708
1000,1,1000
700,1,700
1000,1,1000
700,1,700
700,1,700
1000,1,1000
700,1,700
1000,1,1000
1000,1,1000
800,1,800
700,1,700
1000,1,1000
700,1,700
1111,1,1111
875,1,875
960,1,960
1136,1,1136
960,1,960
730,1,730
708,1,708
620,1,620
1136,1,1136
500,1,?
1359,1,1359
832,1,832
1343,1,1343
1250,1,1250
918,1,918
1320,1,1320
730,1,730
727,1,727
1151,1,1151
1320,1,1320
918,1,918
875,1,875
960,1,960
743,1,743
730,1,730
965,1,965
965,1,965
965,1,965
965,1,965
1310,1,1310
1350,1,1350
1310,1,1310
743,1,743
1008,1,1008
1556,1,?
927,1,927
896,1,896
1124,1,1124
927,1,927
759,1,759
1136,1,1136
1100,1,1100
900,1,900
708,1,708
998,1,998
1040,1,1040
1040,1,1040
1040,1,1040
1040,1,1040
931,1,931
733,1,733
927,1,927
927,1,927
818,1,818
1136,1,1136
1008,1,1008
950,1,950
987,1,987
1136,1,1136
800,1,800
1320,1,1320
1136,1,1136
1207,1,1207
1505,1,?
1556,1,?
1505,1,?
1556,1,?
1320,1,1320
895,1,895
1040,1,1040
750,1,750
1040,1,1040
895,1,895
927,1,927
1320,1,1320
988,1,988
860,1,860
875,1,875
1359,1,1359
759,1,759
960,1,960
1320,1,1320
1033,1,1033
927,1,927
960,1,960
1320,1,1320
1343,1,1343
1150,1,1150
1235,1,1235
1885,1,?
1100,1,1100
1660,1,?
1160,1,1160
1097,1,1097
1400,1,?
611,1,611
967,1,967
717,1,717
1097,1,1097
1400,1,?
717,1,717
1063,1,1063
1320,1,1320
1100,1,1100
927,1,927
800,1,800
960,1,960
1206,1,1206
1320,1,1320
1320,1,1320
717,1,717
611,1,611
1047,1,1047
932,1,932
1097,1,1097
1400,1,?
1600,1,?
947,1,947
1097,1,1097
1320,1,1320
960,1,960
865,1,865
865,1,865
1151,1,1151
960,1,960
865,1,865
865,1,865
960,1,960
960,1,960
960,1,960
1320,1,1320
865,1,865
1124,1,1124
865,1,865
865,1,865
1008,1,1008
840,1,840
1097,1,1097
7171,1,?
717,1,717
865,1,865
865,1,865
865,1,865
865,1,865
865,1,865
840,1,840
1200,1,1200
865,1,865
960,1,960
650,1,650
550,1,?
1136,1,1136
1310,1,1310
708,1,708
1310,1,1310
1310,1,1310
1310,1,1310
1136,1,1136
1160,1,1160
927,1,927
840,1,840
1624,1,?
1136,1,1136
708,1,708
896,1,896
711,1,711
1102,1,1102
918,1,918
759,1,759
960,1,960
634,1,634
1040,1,1040
1040,1,1040
1040,1,1040
1136,1,1136
708,1,708
1136,1,1136
1118,1,1118
1123,1,1123
708,1,708
1526,1,?
1470,1,?
1376,1,?
1326,1,1326
1040,1,1040
730,1,730
769,1,769
1470,1,?
1040,1,1040
686,1,686
680,1,680
1206,1,1206
708,1,708
1097,1,1097
1240,1,1240
1097,1,1097
1100,1,1100
1120,1,1120
998,1,998
1900,1,?
733,1,733
840,1,840
794,1,794
1136,1,1136
1040,1,1040
1264,1,1264
1900,0,?
1100,1,1100
840,1,840
1008,1,1008
950,1,950
843,1,843
1136,1,1136
875,1,875
1100,1,1100
796,1,796
633,1,633
1008,1,1008
680,1,680
759,1,759
1080,1,1080
1080,1,1080
1080,1,1080
1100,1,1100
1008,1,1008
1320,1,1320
865,1,865
708,1,708
1473,1,?
1408,1,?
889,1,889
1326,1,1326
1413,1,?
1136,1,1136
1050,1,1050
500,1,?
1008,1,1008
3311,1,?
1279,1,1279
1008,1,1008
743,1,743
743,1,743
1008,1,1008
1876,0,?
700,1,700
1040,1,1040
1040,1,1040
1040,1,1040
1040,1,1040
1040,1,1040
769,1,769
630,1,630
759,1,759
600,1,600
743,1,743
1258,1,1258
2200,1,?
630,1,630
735,1,735
1000,1,1000
2000,0,?
600,1,600
820,1,820
1136,1,1136
2275,0,?
1560,1,?
1136,1,1136
1600,1,?
1136,1,1136
1000,1,1000
1136,1,1136
900,1,900
900,1,900
900,1,900
1207,1,1207
1136,1,1136
900,1,900
794,1,794
790,1,790
841,1,841
2052,1,?
2505,1,?
759,1,759
1277,1,1277
1136,1,1136
1136,1,1136
1136,1,1136
1050,1,1050
1377,1,?
821,1,821
842,1,842
743,1,743
889,1,889
759,1,759
743,1,743
889,1,889
931,1,931
2100,1,?
1050,1,1050
1124,1,1124
889,1,889
918,1,918
1040,1,1040
1040,1,1040
1470,1,?
1100,1,1100
743,1,743
1151,1,1151
1151,1,1151
1151,1,1151
1008,1,1008
743,1,743
730,1,730
960,1,960
1560,1,?
1560,1,?
1505,1,?
1151,1,1151
800,1,800
743,1,743
960,1,960
1151,1,1151
918,1,918
733,1,733
1207,1,1207
1102,1,1102
759,1,759
560,1,?
730,1,730
1008,1,1008
1355,1,1355
1556,1,?
1008,1,1008
620,1,620
1008,1,1008
918,1,918
1008,1,1008
1008,1,1008
1214,1,1214
1008,1,1008
1033,1,1033
1008,1,1008
1008,1,1008
750,1,750
671,1,671
1376,1,?
700,1,700
1008,1,1008
1036,1,1036
1100,1,1100
969,1,969
770,1,770
800,1,800
832,1,832
865,1,865
1008,1,1008
895,1,895
1111,1,1111
818,1,818
965,1,965
1400,1,?
2090,1,?
730,1,730
1100,1,1100
960,1,960
1100,1,1100
759,1,759
1100,1,1100
1050,1,1050
1136,1,1136
1136,1,1136
1100,1,1100
1100,1,1100
832,1,832
900,1,900
818,1,818
1100,1,1100
900,1,900
1304,1,1304
900,1,900
759,1,759
900,1,900
1151,1,1151
900,1,900
760,1,760
1560,1,?
1560,1,?
1560,1,?
727,1,727
1100,1,1100
1359,1,1359
1343,1,1343
1100,1,1100
1100,1,1100
800,1,800
1100,1,1100
1156,1,1156
967,1,967
960,1,960
1343,1,1343
967,1,967
727,1,727
1326,1,1326
1102,1,1102
1008,1,1008
1100,1,1100
730,1,730
1169,1,1169
1156,1,1156
730,1,730
730,1,730
730,1,730
730,1,730
730,1,730
1040,1,1040
1040,1,1040
967,1,967
918,1,918
2000,1,?
2500,0,?
1008,1,1008
1038,1,1038
821,1,821
727,1,727
651,1,651
1008,1,1008
1118,1,1118
708,1,708
1008,1,1008
600,1,600
1136,1,1136
1376,1,?
713,1,713
1008,1,1008
759,1,759
1136,1,1136
560,1,?
1095,1,1095
1100,1,1100
934,1,934
1136,1,1136
1326,1,1326
730,1,730
1505,1,?
1038,1,1038
821,1,821
900,1,900
900,1,900
1008,1,1008
810,1,810
924,1,924
980,1,980
1000,1,1000
1050,1,1050
925,1,925
468,1,?
780,1,780
2137,1,?
970,1,970
2016,1,?
828,1,828
646,1,646
2347,0,?
590,1,590
468,1,?
768,1,768
646,1,646
970,1,970
740,1,740
590,1,590
792,1,792
837,1,837
900,1,900
900,1,900
3145,0,?
2504,0,?
1150,1,1150
680,1,680
500,1,?
794,1,794
743,1,743
759,1,759
1008,1,1008
1136,1,1136
1136,1,1136
900,1,900
711,1,711
708,1,708
1016,1,1016
900,1,900
900,1,900
900,1,900
900,1,900
800,1,800
900,1,900
900,1,900
800,1,800
900,1,900
800,1,800
950,1,950
1040,1,1040
1015,1,1015
900,1,900
620,1,620
988,1,988
759,1,759
1040,1,1040
704,1,704
1040,1,1040
1040,1,1040
1040,1,1040
1040,1,1040
1040,1,1040
1040,1,1040
980,1,980
1136,1,1136
1277,1,1277
743,1,743
1058,1,1058
1136,1,1136
1095,1,1095
821,1,821
1005,1,1005
1008,1,1008
571,1,?
1050,1,1050
743,1,743
818,1,818
800,1,800
998,1,998
733,1,733
1343,1,1343
1111,1,1111
1343,1,1343
818,1,818
818,1,818
1050,0,1050
620,1,620
832,1,832
1343,1,1343
1008,1,1008
1343,1,1343
1111,1,1111
832,1,832
1100,1,1100
1008,1,1008
708,1,708
965,1,965
743,1,743
889,1,889
800,1,800
1005,1,1005
730,1,730
794,1,794
759,1,759
1111,1,1111
832,1,832
1359,1,1359
560,1,?
818,1,818
950,1,950
918,1,918
1136,1,1136
960,1,960
1160,1,1160
904,1,904
714,1,714
998,1,998
794,1,794
733,1,733
759,1,759
1151,1,1151
1791,1,?
956,1,956
1151,1,1151
842,1,842
918,1,918
988,1,988
1376,1,?
800,1,800
1005,1,1005
597,1,597
900,1,900
900,1,900
900,1,900
700,1,700
900,1,900
750,1,750
900,1,900
960,1,960
873,1,873
960,1,960
960,1,960
595,1,595
960,1,960
1136,1,1136
960,1,960
1645,1,?
1040,1,1040
1040,1,1040
1040,1,1040
960,1,960
1556,1,?
800,1,800
960,1,960
998,1,998
1040,1,1040
708,1,708
960,1,960
960,1,960
960,1,960
960,1,960
733,1,733
960,1,960
952,1,952
952,1,952
960,1,960
730,1,730
759,1,759
1151,1,1151
1042,1,1042
1089,1,1089
800,1,800
671,1,671
794,1,794
1008,1,1008
918,1,918
800,1,800
1008,1,1008
730,1,730
1151,1,1151
1008,1,1008
733,1,733
708,1,708
1005,1,1005
1124,1,1124
934,1,934
1100,1,1100
1160,1,1160
1136,1,1136
987,1,987
1100,1,1100
1100,1,1100
1100,1,1100
1505,1,?
1100,1,1100
710,1,710
710,1,710
710,1,710
850,1,850
1100,1,1100
1008,1,1008
1100,1,1100
1100,1,1100
800,1,800
1100,1,1100
1376,1,?
1100,1,1100
1008,1,1008
2200,1,?
886,1,886
1008,1,1008
500,1,?
1015,1,1015
791,1,791
950,1,950
950,1,950
950,1,950
960,1,960
918,1,918
1005,1,1005
966,1,966
956,1,956
850,1,850
865,1,865
865,1,865
750,1,750
733,1,733
800,1,800
800,1,800
800,1,800
1791,1,?
759,1,759
794,1,794
884,1,884
730,1,730
634,1,634
711,1,711
800,1,800
730,1,730
651,1,651
965,1,965
895,1,895
800,1,800
730,1,730
730,1,730
759,1,759
634,1,634
733,1,733
931,1,931
560,1,?
759,1,759
1100,1,1100
1100,1,1100
821,1,821
1102,1,1102
800,1,800
867,1,867
1556,1,?
1160,1,1160
1008,1,1008
1008,1,1008
1102,1,1102
1008,1,1008
1008,1,1008
733,1,733
1136,1,1136
2500,1,?
1008,1,1008
560,1,?
708,1,708
724,1,724
714,1,714
711,1,711
714,1,714
1102,1,1102
1008,1,1008
800,1,800
800,1,800
1008,1,1008
1161,1,1161
1016,1,1016
1008,1,1008
600,1,600
1008,1,1008
1008,1,1008
200,1,?
965,1,965
965,1,965
759,1,759
1300,1,1300
1150,1,1150
1300,1,1300
1005,1,1005
1300,1,1300
1977,1,?
1161,1,1161
1277,1,1277
843,1,843
1270,1,1270
1270,1,1270
889,1,889
843,1,843
2300,0,?
1161,1,1161
1100,1,1100
1136,1,1136
1161,1,1161
733,1,733
1945,1,?
733,1,733
2250,1,?
1161,1,1161
600,1,600
733,1,733
743,1,743
1326,1,1326
714,1,714
1005,1,1005
1005,1,1005
620,1,620
733,1,733
733,1,733
1738,0,?
1905,0,?
500,1,?
1270,1,1270
956,1,956
832,1,832
989,1,989
1505,1,?
1556,1,?
1359,1,1359
1111,1,1111
1169,1,1169
1250,1,1250
1376,1,?
818,1,818
1250,1,1250
1136,1,1136
965,1,965
1016,1,1016
1503,1,?
931,1,931
600,1,600
821,1,821
3000,0,?
1038,1,1038
989,1,989
965,1,965
985,1,985
990,1,990
965,1,965
1005,1,1005
889,1,889
956,1,956
743,1,743
843,1,843
1505,1,?
724,1,724
956,1,956
1217,0,1217
945,1,945
1136,1,1136
620,1,620
1376,1,?
959,1,959
889,1,889
1136,1,1136
743,1,743
1136,1,1136
1136,1,1136
1050,1,1050
620,1,620
743,1,743
1040,1,1040
1040,1,1040
886,1,886
1466,1,?
620,1,620
1136,1,1136
1136,1,1136
620,1,620
989,1,989
850,1,850
918,1,918
733,1,733
1151,1,1151
900,1,900
710,1,710
710,1,710
1911,0,?
1256,1,1256
989,1,989
794,1,794
1136,1,1136
960,1,960
1050,1,1050
794,1,794
1160,1,1160
995,1,995
931,1,931
571,1,?
730,1,730
889,1,889
1136,1,1136
1250,1,1250
1050,0,1050
927,1,927
1100,1,1100
1006,1,1006
1100,1,1100
759,1,759
1750,1,?
1006,1,1006
665,1,665
1100,1,1100
1006,1,1006
1100,1,1100
966,1,966
1100,1,1100
708,1,708
1100,1,1100
1058,1,1058
1100,1,1100
1008,1,1008
1100,1,1100
2250,1,?
1556,1,?
1100,1,1100
1136,1,1136
1008,1,1008
759,1,759
1008,1,1008
790,1,790
1008,1,1008
1300,1,1300
1008,1,1008
965,1,965
1151,1,1151
1008,1,1008
1008,1,1008
1270,1,1270
918,1,918
708,1,708
1008,1,1008
918,1,918
843,1,843
693,1,693
1005,1,1005
1151,1,1151
960,1,960
759,1,759
730,1,730
1124,1,1124
832,1,832
1160,1,1160
733,1,733
1050,1,1050
1008,1,1008
889,1,889
796,1,796
633,1,633
895,1,895
540,1,?
743,1,743
842,1,842
965,1,965
1355,1,1355
1033,1,1033
1169,1,1169
1250,1,1250
1160,1,1160
620,1,620
1008,1,1008
960,1,960
1005,1,1005
541,1,?
733,1,733
900,1,900
956,1,956
965,1,965
1505,1,?
1008,1,1008
1008,1,1008
1033,1,1033
750,1,750
1359,1,1359
759,1,759
1100,1,1100
1008,1,1008
671,1,671
1008,1,1008
1000,1,1000
733,1,733
1008,1,1008
760,1,760
1200,1,1200
1260,1,1260
1102,1,1102
1260,1,1260
1260,1,1260
1151,1,1151
730,1,730
956,1,956
1260,1,1260
1008,1,1008
1560,1,?
1560,1,?
1376,1,?
708,1,708
794,1,794
818,1,818
1343,1,1343
1005,1,1005
8890,1,?
759,1,759
1050,1,1050
634,1,634
620,1,620
1161,1,1161
1900,1,?
1560,1,?
1033,1,1033
693,1,693
1900,0,?
760,1,760
1900,0,?
1136,1,1136
1050,1,1050
733,1,733
1160,1,1160
1050,1,1050
918,1,918
889,1,889
759,1,759
832,1,832
620,1,620
1005,1,1005
1250,1,1250
832,1,832
743,1,743
959,1,959
960,1,960
708,1,708
1136,1,1136
1136,1,1136
730,1,730
1556,1,?
988,1,988
824,1,824
1040,1,1040
1136,1,1136
903,1,903
1136,1,1136
1376,1,?
1136,1,1136
956,1,956
794,1,794
733,1,733
1160,1,1160
903,1,903
1136,1,1136
759,1,759
1008,1,1008
708,1,708
1050,1,1050
889,1,889
1102,1,1102
1008,1,1008
1008,1,1008
560,1,?
1015,1,1015
620,1,620
1150,1,1150
1000,1,1000
759,1,759
1275,1,1275
1136,1,1136
794,1,794
903,1,903
560,1,?
733,1,733
708,1,708
743,1,743
1100,1,1100
889,1,889
1100,1,1100
1161,1,1161
1151,1,1151
743,1,743
1005,1,1005
620,1,620
708,1,708
918,1,918
1376,1,?
960,1,960
794,1,794
733,1,733
1136,1,1136
965,1,965
1136,1,1136
842,1,842
730,1,730
1050,1,1050
889,1,889
1151,1,1151
1169,1,1169
918,1,918
743,1,743
907,1,907
907,1,907
907,1,907
907,1,907
960,1,960
989,1,989
620,1,620
1505,1,?
1215,1,1215
1005,1,1005
1008,1,1008
1160,1,1160
1355,1,1355
1355,1,1355
1008,1,1008
988,1,988
1008,1,1008
1160,1,1160
733,1,733
1050,0,1050
966,1,966
730,1,730
1151,1,1151
900,1,900
700,1,700
794,1,794
750,1,750
1008,1,1008
1025,1,1025
1136,1,1136
794,1,794
708,1,708
1169,1,1169
1136,1,1136
1136,1,1136
1000,1,1000
1000,1,1000
700,1,700
727,1,727
693,1,693
1100,1,1100
727,1,727
1008,1,1008
1160,1,1160
1160,1,1160
671,1,671
1079,1,1079
1156,1,1156
727,1,727
900,1,900
1008,1,1008
708,1,708
1008,1,1008
1136,1,1136
727,1,727
818,1,818
733,1,733
30,1,?
1250,1,1250
832,1,832
650,1,650
1008,1,1008
918,1,918
1124,1,1124
1100,1,1100
1050,1,1050
1008,1,1008
1277,1,1277
743,1,743
1556,1,?
1100,1,1100
1100,1,1100
1505,1,?
1102,1,1102
620,1,620
889,1,889
960,1,960
730,1,730
743,1,743
842,1,842
1620,1,?
620,1,620
693,1,693
960,1,960
669,1,669
1015,1,1015
960,1,960
895,1,895
1310,1,1310
750,1,750
960,1,960
1320,1,1320
895,1,895
724,1,724
965,1,965
733,1,733
708,1,708
1100,1,1100
1151,1,1151
1100,1,1100
918,1,918
960,1,960
1100,1,1100
1008,1,1008
1050,1,1050
960,1,960
740,1,740
1005,1,1005
1005,1,1005
743,1,743
988,1,988
620,1,620
1160,1,1160
889,1,889
680,1,680
680,1,680
860,1,860
1124,1,1124
770,1,770
614,1,614
960,1,960
634,1,634
1008,1,1008
750,1,750
693,1,693
1008,1,1008
965,1,965
1100,1,1100
1025,1,1025
1100,1,1100
1100,1,1100
1050,0,1050
1215,1,1215
1100,1,1100
1100,1,1100
1136,1,1136
1505,1,?
1050,0,1050
1556,1,?
1376,1,?
1505,1,?
1556,1,?
966,1,966
700,1,700
1000,1,1000
1000,1,1000
1000,1,1000
700,1,700
750,1,750
966,1,966
708,1,708
1240,1,1240
620,1,620
1120,1,1120
730,1,730
800,1,800
1250,1,1250
865,1,865
1136,1,1136
733,1,733
1008,1,1008
693,1,693
1008,1,1008
1102,1,1102
693,1,693
1008,1,1008
710,1,710
1008,1,1008
865,1,865
1310,1,1310
1310,1,1310
1624,1,?
1310,1,1310
865,1,865
1136,1,1136
865,1,865
850,1,850
1050,1,1050
708,1,708
1008,1,1008
794,1,794
1040,1,1040
1008,1,1008
889,1,889
743,1,743
1008,1,1008
1703,1,?
1000,1,1000
880,1,880
1136,1,1136
965,1,965
2000,0,?
1425,1,?
2300,1,?
1150,1,1150
1161,1,1161
690,1,690
1277,1,1277
794,1,794
1000,1,1000
1456,1,?
700,1,700
1000,1,1000
1000,1,1000
700,1,700
1111,1,1111
1250,1,1250
832,1,832
832,1,832
1124,1,1124
832,1,832
832,1,832
1033,1,1033
1000,1,1000
851,1,851
1005,1,1005
900,1,900
1524,1,?
1524,1,?
1140,1,1140
730,1,730
950,1,950
960,1,960
1100,1,1100
1151,1,1151
895,1,895
1140,1,1140
1000,1,1000
1556,1,?
918,1,918
960,1,960
750,1,750
794,1,794
934,1,934
2347,1,?
931,1,931
918,1,918
1151,1,1151
1151,1,1151
730,1,730
884,1,884
1151,1,1151
918,1,918
671,1,671
1376,1,?
730,1,730
960,1,960
1100,1,1100
918,1,918
1151,1,1151
614,1,614
884,1,884
1505,1,?
650,1,650
1140,1,1140
988,1,988
884,1,884
1277,1,1277
1270,1,1270
1058,1,1058
794,1,794
1169,1,1169
1008,1,1008
794,1,794
1111,1,1111
832,1,832
1343,1,1343
708,1,708
1008,1,1008
842,1,842
1008,1,1008
1008,1,1008
730,1,730
960,1,960
1050,1,1050
889,1,889
743,1,743
918,1,918
1008,1,1008
620,1,620
1008,1,1008
1050,0,1050
1217,1,1217
1376,1,?
1160,1,1160
759,1,759
918,1,918
743,1,743
708,1,708
1140,1,1140
1008,1,1008
1008,1,1008
1151,1,1151
1200,1,1200
1008,1,1008
1997,1,?
650,1,650
650,1,650
1050,1,1050
889,1,889
650,1,650
650,1,650
912,1,912
743,1,743
1151,1,1151
900,1,900
1111,1,1111
759,1,759
1006,1,1006
620,1,620
708,1,708
2873,1,?
1376,1,?
1885,1,?
750,1,750
1556,1,?
1100,1,1100
988,1,988
1479,1,?
1124,1,1124
733,1,733
671,1,671
759,1,759
960,1,960
1136,1,1136
884,1,884
884,1,884
884,1,884
884,1,884
1040,1,1040
1151,1,1151
384,1,?
700,1,700
1008,1,1008
1505,1,?
730,1,730
918,1,918
960,1,960
1160,1,1160
1231,1,1231
730,1,730
708,1,708
733,1,733
1008,1,1008
884,1,884
1050,1,1050
889,1,889
634,1,634
884,1,884
743,1,743
1008,1,1008
620,1,620
1270,1,1270
1250,1,1250
1850,1,?
700,1,700
1350,1,1350
2251,1,?
650,1,650
300,1,?
750,1,750
1000,1,1000
1152,1,1152
1000,1,1000
672,1,672
960,1,960
700,1,700
3190,0,?
1200,1,1200
2550,1,?
450,1,?
250,1,?
775,1,775
400,1,?
625,1,625
2457,0,?
650,1,650
1848,1,?
1000,1,1000
1849,1,?
1100,1,1100
2144,1,?
675,1,675
2050,0,?
1080,1,1080
1900,1,?
4070,0,?
900,1,900
1152,0,1152
1700,0,?
1936,1,?
1919,1,?
1100,1,1100
1800,1,?
1664,1,?
950,1,950
1324,1,1324
742,1,742
1523,1,?
2296,1,?
1200,1,1200
980,1,980
2194,0,?
1662,1,?
675,1,675
1200,1,1200
1326,1,1326
1701,1,?
1040,1,1040
3624,0,?
1200,1,1200
1164,1,1164
1700,1,?
650,1,650
1000,1,1000
1880,1,?
1200,1,1200
900,1,900
550,1,?
2600,0,?
1500,1,?
1736,1,?
750,1,750
1876,1,?
1600,1,?
1908,1,?
1908,1,?
1908,1,?
1908,1,?
710,1,710
1952,1,?
1800,1,?
2400,1,?
1800,1,?
1876,1,?
1908,1,?
2700,1,?
2560,0,?
1600,1,?
3080,1,?
120,1,?
5000,1,?
3957,0,?
1800,1,?
1706,1,?
1100,1,1100
840,1,840
600,1,600
2026,1,?
1352,1,1352
3380,0,?
1100,1,1100
1761,1,?
605,1,605
1400,1,?
1764,1,?
2700,0,?
1200,1,1200
350,1,?
1100,1,1100
1600,1,?
600,1,600
1780,1,?
738,1,738
1056,1,1056
1400,1,?
1200,1,1200
867,1,867
1062,1,1062
1100,1,1100
746,1,746
2800,1,?
1368,1,?
1368,1,?
829,1,829
850,1,850
850,1,850
829,1,829
1000,1,1000
1150,1,1150
2000,1,?
1990,1,?
2929,1,?
2929,1,?
2929,1,?
700,1,700
829,1,829
1916,1,?
1280,0,1280
1065,1,1065
650,1,650
3100,1,?
2350,0,?
420,1,?
1255,1,1255
1600,1,?
1600,0,?
700,1,700
905,1,905
1699,1,?
1200,1,1200
750,1,750
2600,1,?
725,1,725
2000,1,?
1350,1,1350
875,1,875
2250,0,?
600,1,600
700,1,700
829,1,829
700,1,700
1771,1,?
700,1,700
875,1,875
700,1,700
1289,1,1289
1800,1,?
700,1,700
1244,1,1244
1908,1,?
1100,1,1100
2199,1,?
2100,1,?
2100,1,?
1000,1,1000
2625,1,?
2200,1,?
2000,0,?
727,1,727
2300,0,?
900,1,900
1062,1,1062
1123,1,1123
800,1,800
812,1,812
1123,1,1123
300,1,?
1108,1,1108
812,1,812
1102,1,1102
812,1,812
936,1,936
829,1,829
829,1,829
800,1,800
1974,1,?
236,1,?
1500,1,?
1100,1,1100
400,1,?
810,1,810
1183,1,1183
875,1,875
738,1,738
950,1,950
900,1,900
1240,1,1240
875,1,875
829,1,829
1600,1,?
750,1,750
3300,0,?
460,1,?
965,1,965
875,1,875
1030,1,1030
1932,1,?
1622,1,?
875,1,875
1000,1,1000
1018,1,1018
1659,1,?
1205,1,1205
2300,1,?
2552,0,?
25,1,?
1300,1,1300
829,1,829
900,1,900
875,1,875
2600,1,?
966,1,966
729,1,729
1560,1,?
675,1,675
2710,0,?
1368,1,?
2014,0,?
1106,1,1106
1106,1,1106
829,1,829
829,1,829
1000,1,1000
1500,1,?
875,1,875
970,1,970
843,1,843
645,1,645
1161,1,1161
1270,1,1270
1161,1,1161
843,1,843
2017,1,?
843,1,843
843,1,843
1038,1,1038
1038,1,1038
843,1,843
1161,1,1161
645,1,645
1205,1,1205
843,1,843
795,1,795
645,1,645
634,1,634
1038,1,1038
843,1,843
1205,1,1205
795,1,795
1270,1,1270
1205,1,1205
634,1,634
1205,1,1205
2812,0,?
843,1,843
1038,1,1038
645,1,645
1205,1,1205
1205,1,1205
645,1,645
1038,1,1038
634,1,634
1161,1,1161
1205,1,1205
1092,1,1092
1058,1,1058
1142,1,1142
1217,1,1217
1161,1,1161
840,1,840
1161,1,1161
1205,1,1205
1157,1,1157
1205,1,1205
1038,1,1038
634,1,634
1038,1,1038
1157,1,1157
843,1,843
645,1,645
1200,1,1200
843,1,843
988,1,988
950,1,950
634,1,634
1092,1,1092
1205,1,1205
736,1,736
645,1,645
645,1,645
840,1,840
634,1,634
843,1,843
843,1,843
795,1,795
1205,1,1205
682,1,682
843,1,843
1205,1,1205
1161,1,1161
1038,1,1038
634,1,634
